DCx,X,Z,K,Theta,q
2213,18806,-17.932000,0.00034235,138.2903262,2.458222997
2218,18801,-17.932000,0.000349134,42.22332056,1.842629085
2223,18796,-17.932000,0.000357307,46.45447998,0.705684235
2228,18791,-17.932000,0.00036439,246.1895864,2.3763414
2233,18786,-17.932000,0.00036953,256.0546443,1.300294194
2238,18781,-17.932000,0.00037083,145.6445093,0.389044523
2243,18776,-17.932000,0.000371519,2.323415569,1.710750052
2248,18771,-17.932000,0.000371665,125.0098792,0.383511214
2253,18766,-17.932000,0.000371586,206.6199248,0.653784163
2258,18761,-17.932000,0.000371069,191.6825649,1.403269436
2263,18756,-17.932000,0.000362291,82.15441527,1.469212447
2268,18751,-17.932000,0.000352994,352.8726468,0.580362312
2273,18746,-17.932000,0.000352857,86.35276592,0.360396573
2278,18741,-17.932000,0.000353159,167.9536333,2.026753803
2283,18736,-17.932000,0.000354238,228.094132,2.970479037
2288,18731,-17.932000,0.000355913,358.0700055,1.971561071
2293,18726,-17.932000,0.000358442,301.9603273,0.679234355
2298,18721,-17.932000,0.000362054,179.8607594,2.483981887
2303,18716,-17.932000,0.000366126,71.19856527,1.118022217
2308,18711,-17.932000,0.000368951,14.27596983,2.092399701
2313,18706,-17.932000,0.000370257,207.4303878,1.934858954
2318,18701,-17.932000,0.000371077,84.01638481,0.075992021
2323,18696,-17.932000,0.000371611,155.5359455,0.893202053
2328,18691,-17.932000,0.000372037,28.52084574,2.716873272
2333,18686,-17.932000,0.000372461,318.0960368,1.974689528
2338,18681,-17.932000,0.000372474,169.105445,0.90595929
2343,18676,-17.932000,0.000372481,194.6602027,1.742517928
2348,18671,-17.932000,0.000372711,41.73563096,1.111954708
2353,18666,-17.932000,0.000372934,292.5571413,0.507215845
2358,18661,-17.932000,0.000374092,170.1687487,0.124260008
2363,18656,-17.932000,0.000376291,225.5464298,2.947121897
2368,18651,-17.932000,0.000377859,206.4003054,1.754683266
2373,18646,-17.932000,0.000379149,193.8142829,1.854399516
2378,18641,-17.932000,0.00038089,220.1706302,0.840059321
2383,18636,-17.932000,0.000383179,56.96668139,2.706708525
2388,18631,-17.932000,0.00038512,284.5846851,1.319925848
2393,18626,-17.932000,0.000386861,52.52404416,0.728078722
2398,18621,-17.932000,0.000387172,222.9410729,0.130463085
2403,18616,-17.932000,0.000387262,116.3681052,0.365700739
2408,18611,-17.932000,0.00038733,250.2699204,1.492134121
2413,18606,-17.932000,0.000379836,220.1849843,2.102719567
2418,18601,-17.932000,0.00034555,129.1023598,0.969229716
2423,18596,-17.932000,0.000340607,56.23959286,0.038592081
2428,18591,-17.932000,0.000338294,92.76168044,1.952328013
2433,18586,-17.932000,0.000332324,168.7100858,0.569722944
2438,18581,-17.932000,0.000320159,83.63270111,1.560742044
2443,18576,-17.932000,0.000304013,20.08266721,2.779198591
2448,18571,-17.932000,0.000303403,188.6108502,1.402601933
2453,18566,-17.932000,0.000303342,331.127646,2.603674405
2458,18561,-17.932000,0.00030344,164.0326361,1.265833841
2463,18556,-17.932000,0.000303738,168.9587923,2.662849151
2468,18551,-17.932000,0.00030417,140.307981,1.114480386
2473,18546,-17.932000,0.000305035,354.4006653,0.397339404
2478,18541,-17.932000,0.000306748,21.52709957,1.288108148
2483,18536,-17.932000,0.000311151,283.3384151,1.170003944
2488,18531,-17.932000,0.000315415,137.5475697,2.947601922
2493,18526,-17.932000,0.000316807,218.5619192,2.938725955
2498,18521,-17.932000,0.000317124,197.919826,0.922384573
2503,18517,-17.932000,0.000317454,192.9803355,2.795627536
2508,18512,-17.932000,0.000317641,111.72126,2.398472665
2513,18507,-17.932000,0.000317538,320.6007108,2.812223648
2518,18502,-17.932000,0.000317199,69.56845371,1.857841708
2523,18497,-17.932000,0.00031681,73.05311271,1.10343277
2528,18492,-17.932000,0.00031667,264.2767241,1.227892102
2533,18487,-17.932000,0.000316608,56.50992392,2.158722867
2538,18482,-17.932000,0.000316446,280.4320454,1.899848605
2543,18477,-17.932000,0.000316127,11.46922327,1.720878391
2548,18472,-17.932000,0.000316056,151.9621224,2.443291228
2553,18467,-17.932000,0.000316389,55.51023711,0.439103418
2558,18462,-17.932000,0.000316719,182.7626181,0.799132233
2563,18457,-17.932000,0.000317333,63.09581995,1.123446437
2568,18452,-17.932000,0.000318314,144.5715951,0.309180831
2573,18447,-17.932000,0.000318507,337.0350362,2.218124326
2578,18442,-17.932000,0.000318538,104.8936238,0.978050236
2583,18437,-17.932000,0.00031856,51.81791013,1.786220624
2588,18432,-17.932000,0.00031831,328.7903765,2.675673205
2593,18427,-17.932000,0.000314034,332.8195026,0.86369546
2598,18422,-17.932000,0.000306828,63.60963728,2.224593944
2603,18417,-17.932000,0.00030487,13.65545047,1.429695351
2608,18412,-17.932000,0.000304654,138.3075086,1.244241999
2613,18407,-17.932000,0.000304702,273.9696044,2.483083906
2618,18402,-17.932000,0.000304982,183.2700969,1.573343642
2623,18397,-17.932000,0.000305487,179.497422,1.42873486
2628,18392,-17.932000,0.000307772,237.461733,2.582359904
2633,18387,-17.932000,0.000314918,56.37075865,0.391979992
2638,18382,-17.932000,0.000321973,254.7693408,0.373706588
2643,18377,-17.932000,0.000326001,203.8347975,0.396499319
2648,18372,-17.932000,0.000326727,300.3999457,1.958139684
2653,18367,-17.932000,0.000326835,285.8008775,2.934680801
2658,18362,-17.932000,0.00032674,9.050176052,1.765902453
2663,18357,-17.932000,0.000326495,161.0776513,1.2517008
2668,18352,-17.932000,0.000326123,106.6708258,0.026884604
2673,18347,-17.932000,0.000325638,15.26000382,2.687527296
2678,18342,-17.932000,0.000325116,290.5064696,2.925857364
2683,18337,-17.932000,0.000324557,244.2824104,2.974249793
2688,18332,-17.932000,0.000323951,169.9080846,2.766839535
2693,18327,-17.932000,0.000323239,79.91075873,0.54646983
2698,18322,-17.932000,0.000322414,107.8581354,1.686231018
2703,18317,-17.932000,0.000321019,193.308791,1.499832602
2708,18312,-17.932000,0.000318352,91.47854749,2.593226564
2713,18307,-17.932000,0.000315731,91.07751122,1.105789848
2718,18302,-17.932000,0.000314382,270.7574896,2.710562046
2723,18297,-17.932000,0.000313286,93.26445247,1.845911092
2728,18292,-17.932000,0.000312583,4.229126226,2.316305122
2733,18287,-17.932000,0.000312524,165.0346418,2.194713202
2738,18282,-17.932000,0.00031262,80.65517625,2.920668487
2743,18277,-17.932000,0.000312685,308.5252149,2.374228756
2748,18272,-17.932000,0.000312653,231.4333763,1.380476442
2753,18267,-17.932000,0.000312675,49.65815642,2.294772101
2758,18262,-17.932000,0.00031267,284.3994415,2.916309191
2763,18257,-17.932000,0.000312613,205.0047541,0.76809345
2768,18252,-17.932000,0.000312533,43.99518453,2.747218704
2773,18247,-17.932000,0.000312557,209.3039936,1.003769603
2778,18242,-17.932000,0.000313791,102.2272714,0.544359674
2783,18237,-17.932000,0.000321799,334.6661664,1.30301468
2788,18232,-17.932000,0.000333481,133.6083303,2.281720081
2793,18227,-17.932000,0.000341678,11.19574321,2.74907545
2798,18222,-17.932000,0.000347036,327.5171009,1.50536005
2803,18217,-17.932000,0.000350042,59.87964717,1.124169582
2808,18212,-17.932000,0.00035159,151.3105511,2.314734695
2813,18207,-17.932000,0.000352143,126.4783578,0.569292114
2818,18202,-17.932000,0.000353218,183.3818237,1.43098335
2823,18197,-17.932000,0.000355768,10.29863373,1.743480448
2828,18192,-17.932000,0.000361509,79.6401366,2.572071554
2833,18187,-17.932000,0.00037392,247.4618335,2.014367771
2838,18182,-17.932000,0.000384987,246.8854363,0.580344297
2843,18177,-17.932000,0.000388025,183.0540451,2.800544758
2848,18172,-17.932000,0.000388664,8.311920453,1.796796132
2853,18167,-17.932000,0.000388834,255.6034832,1.961685953
2858,18162,-17.932000,0.000388888,35.13960929,1.126286154
2863,18157,-17.932000,0.000388744,79.76130102,0.984211121
2868,18152,-17.932000,0.000388347,192.2101991,0.096341697
2873,18147,-17.932000,0.000388009,222.9750397,1.315345139
2878,18142,-17.932000,0.000387647,156.002172,2.463325202
2883,18137,-17.932000,0.000386439,195.1719431,1.956895246
2888,18132,-17.932000,0.000381232,327.5879619,2.98341306
2893,18127,-17.932000,0.000369447,26.64114967,1.799618098
2898,18122,-17.932000,0.00036112,64.32953098,1.556014494
2903,18117,-17.932000,0.000360177,279.5530967,0.216617861
2908,18112,-17.932000,0.0003601,228.8717903,1.988857645
2913,18107,-17.932000,0.000360256,51.15826719,1.230328429
2918,18102,-17.932000,0.000361331,225.3838965,0.77951221
2923,18097,-17.932000,0.000370714,33.68621089,2.290888268
2928,18092,-17.932000,0.000381822,279.0860755,2.642135961
2933,18087,-17.932000,0.00039046,284.8939424,1.645083475
2938,18082,-17.932000,0.00039539,100.3032218,1.354389877
2943,18077,-17.932000,0.000396759,206.7777957,2.805786322
2948,18072,-17.932000,0.000396992,333.5761231,0.250240288
2953,18067,-17.932000,0.00039704,122.8301016,1.104123926
2958,18062,-17.932000,0.000396924,204.750577,0.099395487
2963,18057,-17.932000,0.000396401,268.1027271,0.13801369
2968,18052,-17.932000,0.000392442,293.1286305,1.921769878
2973,18047,-17.932000,0.000384249,325.9287512,1.530559414
2978,18042,-17.932000,0.000378018,318.2030148,1.685393731
2983,18037,-17.932000,0.000376461,285.840606,0.84434753
2988,18032,-17.932000,0.000376405,347.2622487,2.036184991
2993,18027,-17.932000,0.000376567,346.5695814,1.880589777
2998,18022,-17.932000,0.000377056,104.3504008,2.126835305
3003,18017,-17.932000,0.000378781,317.7806626,1.846099902
3008,18012,-17.932000,0.000382782,50.38584602,1.348715264
3013,18007,-17.932000,0.000386121,282.9245983,2.182460382
3018,18002,-17.932000,0.000387711,22.5519431,2.954442749
3023,17997,-17.932000,0.000388152,0.073248923,1.603428179
3028,17992,-17.932000,0.000388286,110.1795266,2.339644904
3033,17987,-17.932000,0.000388221,84.72594423,2.974583908
3038,17982,-17.932000,0.000383301,167.1531903,1.909761534
3043,17977,-17.932000,0.000364228,97.22057052,0.819820883
3048,17972,-17.932000,0.000363908,23.03279075,1.809239592
3053,17967,-17.932000,0.000364173,299.0459936,1.908121063
3058,17962,-17.932000,0.000364694,321.681014,2.733257417
3063,17957,-17.932000,0.000365288,31.3650832,1.846926922
3068,17952,-17.932000,0.000366056,278.7774685,2.83099465
3073,17947,-17.932000,0.000367835,289.5586064,0.767202124
3078,17942,-17.932000,0.000371005,340.4012368,0.594617689
3083,17937,-17.932000,0.000374272,61.05490521,1.331610265
3088,17932,-17.932000,0.000376533,327.4542535,2.631515113
3093,17927,-17.932000,0.000377134,321.0912527,1.045170441
3098,17922,-17.932000,0.000377438,254.6499865,0.322566033
3103,17917,-17.932000,0.00037777,162.4697761,2.294206445
3108,17912,-17.932000,0.000379079,0.236658624,2.688830239
3113,17907,-17.932000,0.000383954,17.16273589,0.565928696
3118,17902,-17.932000,0.000389282,76.8170247,2.020567456
3123,17897,-17.932000,0.000392227,171.3380367,1.547669402
3128,17892,-17.932000,0.000393385,17.27576152,2.585890198
3133,17887,-17.932000,0.000393676,250.826829,0.894464804
3138,17882,-17.932000,0.000393545,289.1993036,0.909890712
3143,17877,-17.932000,0.000393254,168.8949949,0.663313178
3148,17872,-17.932000,0.00039268,143.2626493,0.419502148
3153,17867,-17.932000,0.000388694,214.6408725,2.877035206
3158,17862,-17.932000,0.00038432,219.5159575,2.042048608
3163,17857,-17.932000,0.000383065,50.86160455,2.414382927
3168,17852,-17.932000,0.000382977,276.4559819,1.608618616
3173,17847,-17.932000,0.000383122,285.0994444,2.464367463
3178,17842,-17.932000,0.000383552,13.70893978,0.787299674
3183,17837,-17.932000,0.000384178,270.8476384,2.087115334
3188,17832,-17.932000,0.000384749,138.6440742,2.553094579
3193,17827,-17.932000,0.000385054,150.4967566,0.261460122
3198,17822,-17.932000,0.000385031,131.519792,2.89736035
3203,17817,-17.932000,0.000384841,114.6131156,2.102752662
3208,17812,-17.932000,0.000382859,161.8767059,0.226606553
3213,17807,-17.932000,0.000375854,3.062115471,2.828519057
3218,17802,-17.932000,0.000366791,142.4894489,2.887388148
3223,17797,-17.932000,0.000359476,185.1092209,1.166258439
3228,17792,-17.932000,0.000350778,297.3015508,1.730825957
3233,17787,-17.932000,0.000347976,89.41153983,2.45148465
3238,17782,-17.932000,0.000349633,2.878000062,0.229630581
3243,17777,-17.932000,0.000352484,100.4370854,2.595938916
3248,17772,-17.932000,0.000358373,17.68636208,0.544114811
3253,17767,-17.932000,0.00036327,25.67718425,2.504022248
3258,17762,-17.932000,0.000373956,32.46385975,2.523106661
3263,17757,-17.932000,0.000384715,222.8796803,1.525852504
3268,17752,-17.932000,0.000390741,243.9997486,1.560057052
3273,17747,-17.932000,0.000394144,110.0171089,1.10068589
3278,17742,-17.932000,0.000395323,332.094082,2.770804393
3283,17737,-17.932000,0.000395679,3.982195152,2.100683052
3288,17732,-17.932000,0.000378355,63.37311009,2.972185966
3293,17727,-17.932000,0.000346724,288.355896,2.906898729
3298,17722,-17.932000,0.000346894,306.8018934,0.278183374
3303,17717,-17.932000,0.000348168,292.5403842,1.111788785
3308,17712,-17.932000,0.000372404,298.1866394,1.590490349
3313,17707,-17.932000,0.00038376,353.6398498,0.241777863
3318,17702,-17.932000,0.000384786,111.91273,2.112915551
3323,17697,-17.932000,0.000384814,82.6733073,1.040914766
3328,17692,-17.932000,0.000384631,176.9182268,0.336875981
3333,17687,-17.932000,0.00038438,253.9912735,2.825702003
3338,17682,-17.932000,0.000383999,152.9147723,0.622037515
3343,17677,-17.932000,0.000382685,51.23603123,0.029414465
3348,17672,-17.932000,0.000374369,191.5875206,2.60568908
3353,17667,-17.932000,0.000373522,330.3536929,2.035903764
3358,17662,-17.932000,0.000373695,39.03699595,0.515114936
3363,17657,-17.932000,0.000374267,81.86002259,0.529983256
3368,17652,-17.932000,0.000382709,328.2832471,2.687565848
3373,17647,-17.932000,0.000400995,9.72098987,0.242931355
3378,17642,-17.932000,0.000409516,251.4475155,0.215530348
3383,17637,-17.932000,0.000414071,61.61410454,0.070305994
3388,17632,-17.932000,0.000416308,210.3125172,1.717525816
3393,17627,-17.932000,0.00041673,311.0841731,0.976173107
3398,17622,-17.932000,0.000416704,299.5903318,1.574739955
3403,17617,-17.932000,0.00041644,135.4382382,1.205723345
3408,17612,-17.932000,0.000415848,223.6055051,1.887692973
3413,17607,-17.932000,0.000414903,106.5438093,1.89487375
3418,17602,-17.932000,0.000411642,173.2028468,1.028028509
3423,17597,-17.932000,0.000405782,186.2676194,2.869978786
3428,17592,-17.932000,0.000401979,57.39524183,1.000034207
3433,17587,-17.932000,0.000400082,175.3467397,2.013125466
3438,17582,-17.932000,0.000398436,303.0856261,0.078520917
3443,17577,-17.932000,0.000396058,238.9230566,2.585319315
3448,17572,-17.932000,0.000393002,142.3398163,1.005520141
3453,17567,-17.932000,0.000392433,48.70037462,2.76020794
3458,17562,-17.932000,0.0003926,143.8596767,0.73823891
3463,17557,-17.932000,0.000393058,76.01146891,0.232975259
3468,17552,-17.932000,0.000393706,114.2099347,0.850332629
3473,17547,-17.932000,0.000398745,299.9144434,0.908824673
3478,17542,-17.932000,0.000405554,195.234143,1.866473556
3483,17537,-17.932000,0.000410814,57.48701057,1.745351396
3488,17532,-17.932000,0.000413223,47.93260637,2.076951781
3493,17527,-17.932000,0.000413927,271.8102457,0.430683899
3498,17522,-17.932000,0.000413273,228.7331337,1.044013502
3503,17517,-17.932000,0.000412211,251.6892521,1.87017917
3508,17512,-17.932000,0.000411189,350.2600558,2.576931015
3513,17507,-17.932000,0.000410577,148.8507663,1.414704251
3518,17502,-17.932000,0.000409732,84.53878112,2.07215888
3523,17497,-17.932000,0.000409067,57.86943297,0.281276476
3528,17492,-17.932000,0.00040873,49.2730289,0.17279326
3533,17487,-17.932000,0.000408602,45.94938499,2.47560477
3538,17482,-17.932000,0.000408677,217.4645263,0.272370696
3543,17477,-17.932000,0.000409047,347.4734488,0.619135219
3548,17472,-17.932000,0.000409692,63.75881496,2.379720059
3553,17467,-17.932000,0.000410311,20.56838991,2.045194658
3558,17462,-17.932000,0.000410876,251.6702386,1.409971755
3563,17457,-17.932000,0.000411487,41.27011191,2.693305888
3568,17452,-17.932000,0.000412347,95.17001273,1.225589632
3573,17447,-17.932000,0.000413383,5.365827411,1.975645228
3578,17442,-17.932000,0.000414498,30.29538765,2.875258304
3583,17437,-17.932000,0.000416621,138.3116812,0.905461102
3588,17432,-17.932000,0.000419054,318.5882802,2.174567371
3593,17427,-17.932000,0.000419467,335.9696716,2.255706811
3598,17422,-17.932000,0.000419471,66.91188567,0.556892338
3603,17417,-17.932000,0.000419312,180.931695,1.705139658
3608,17412,-17.932000,0.000418987,48.19878034,0.183337706
3613,17407,-17.932000,0.000415673,122.1789392,2.049844764
3618,17402,-17.932000,0.000406678,209.9738577,2.006177707
3623,17397,-17.932000,0.000390108,76.48663229,0.402599246
3628,17392,-17.932000,0.000376795,130.8277739,2.679290141
3633,17387,-17.932000,0.000375035,291.4110078,0.508993079
3638,17382,-17.932000,0.000374689,13.41198248,1.632329874
3643,17377,-17.932000,0.000374527,350.9118237,0.103841881
3648,17372,-17.932000,0.000375299,296.4439441,2.44369234
3653,17367,-17.932000,0.00037797,108.5344466,1.785307398
3658,17362,-17.932000,0.000382075,207.0922786,1.217401118
3663,17357,-17.932000,0.000383741,176.7035526,1.932105629
3668,17352,-17.932000,0.00038432,145.0287747,1.099029302
3673,17347,-17.932000,0.000384652,0.831952193,2.999910991
3678,17342,-17.932000,0.000384696,116.9062903,2.118135684
3683,17337,-17.932000,0.000384138,129.9493294,0.590404865
3688,17332,-17.932000,0.000383615,254.9582484,2.488719422
3693,17327,-17.932000,0.000383014,338.9309696,0.907465593
3698,17322,-17.932000,0.000382489,89.96206198,1.569053005
3703,17317,-17.932000,0.000381932,209.7961479,1.874593832
3708,17312,-17.932000,0.000381556,274.2678833,0.014253536
3713,17307,-17.932000,0.000381969,347.6168966,2.326111501
3718,17302,-17.932000,0.000382445,266.8503281,0.637187079
3723,17297,-17.932000,0.000383226,1.749800106,0.611935658
3728,17292,-17.932000,0.000383995,99.45088273,2.384406433
3733,17287,-17.932000,0.000385147,42.6062523,0.809701309
3738,17282,-17.932000,0.000386147,47.72364929,2.492373649
3743,17277,-17.932000,0.000386946,137.2180466,2.991784204
3748,17272,-17.932000,0.000387713,259.5582296,1.186128474
3753,17267,-17.932000,0.000387826,206.8268887,2.698927971
3758,17262,-17.932000,0.00038774,329.1707992,1.592530176
3763,17257,-17.932000,0.000387633,240.5639586,0.246751887
3768,17252,-17.932000,0.000387649,156.93927,1.255648201
3773,17247,-17.932000,0.00038788,355.7627136,0.056712728
3778,17242,-17.932000,0.000389257,83.98047189,2.704563883
3783,17237,-17.932000,0.000392843,81.60599518,1.12487679
3788,17232,-17.932000,0.000397397,150.7530806,0.035530578
3793,17227,-17.932000,0.000402612,70.58849075,1.50344994
3798,17222,-17.932000,0.000407813,49.73194793,1.330151185
3803,17217,-17.932000,0.000409802,92.6392876,2.557331429
3808,17212,-17.932000,0.000410686,103.2330716,1.502588485
3813,17207,-17.932000,0.000411498,148.3255067,0.336586473
3818,17202,-17.932000,0.00041227,73.79888876,2.374203957
3823,17197,-17.932000,0.000412669,122.2290656,2.80448064
3828,17192,-17.932000,0.000412743,181.2329527,2.56766306
3833,17187,-17.932000,0.00041078,331.4720857,0.465019825
3838,17182,-17.932000,0.000397777,332.87292,0.243901742
3843,17177,-17.932000,0.0003847,154.4816717,1.884786649
3848,17172,-17.932000,0.000382973,147.4798284,0.290870229
3853,17167,-17.932000,0.000382035,358.5374106,0.100298172
3858,17162,-17.932000,0.000381948,346.5793771,0.970830143
3863,17157,-17.932000,0.000382131,295.1058457,1.935153219
3868,17152,-17.932000,0.000383449,237.1098629,1.752828282
3873,17147,-17.932000,0.000389916,5.366248101,2.016530957
3878,17142,-17.932000,0.000399316,138.6772377,2.378066461
3883,17137,-17.932000,0.000405152,142.3599347,1.140582873
3888,17132,-17.932000,0.00040622,30.8702747,0.237879947
3893,17127,-17.932000,0.000406174,358.7884783,1.302575551
3898,17122,-17.932000,0.00040594,144.7222424,2.356421534
3903,17117,-17.932000,0.000405542,154.2200035,0.914645189
3908,17112,-17.932000,0.00040499,326.1755009,2.202095588
3913,17107,-17.932000,0.000404407,348.7038476,0.300591532
3918,17102,-17.932000,0.000403843,262.3039589,0.518301241
3923,17097,-17.932000,0.000397924,185.2131279,2.775346684
3928,17092,-17.932000,0.000379335,182.0794295,2.365267479
3933,17087,-17.932000,0.000365344,307.2142701,2.336478719
3938,17082,-17.932000,0.000362874,148.0915852,2.63191877
3943,17077,-17.932000,0.000362929,205.7274453,2.729162807
3948,17072,-17.932000,0.00036316,90.98465377,2.791158009
3953,17067,-17.932000,0.000363594,17.66642009,1.212017159
3958,17062,-17.932000,0.000364851,139.9942676,0.867448296
3963,17057,-17.932000,0.000367427,221.0123468,2.306127967
3968,17052,-17.932000,0.000372612,311.3985454,2.831641199
3973,17047,-17.932000,0.000376904,199.9850839,0.838189993
3978,17042,-17.932000,0.000379573,88.69140364,1.113391321
3983,17037,-17.932000,0.000380592,227.1508365,0.819643727
3988,17032,-17.932000,0.000381299,180.8136638,1.420617654
3993,17027,-17.932000,0.000381657,48.40651851,2.88163261
3998,17022,-17.932000,0.000381645,77.49342603,0.305270314
4003,17017,-17.932000,0.000381413,68.6588316,1.621934027
4008,17012,-17.932000,0.000377145,201.400479,0.922592899
4013,17007,-17.932000,0.000364686,272.8641575,0.454952387
4018,17002,-17.932000,0.000362222,238.4285496,1.267867519
4023,16997,-17.932000,0.000362107,255.8805126,0.972634415
4028,16992,-17.932000,0.000362195,196.2601715,1.669220567
4033,16987,-17.932000,0.000363015,201.6799631,0.553320395
4038,16982,-17.932000,0.000365931,117.197718,0.644709152
4043,16977,-17.932000,0.000370383,347.8855579,1.695784825
4048,16972,-17.932000,0.000376815,40.83175183,2.725940805
4053,16967,-17.932000,0.000386059,241.1389816,2.099699104
4058,16962,-17.932000,0.000392362,317.4627119,2.656386613
4063,16957,-17.932000,0.000393622,265.5817543,2.229583793
4068,16952,-17.932000,0.000394056,337.7116592,1.334044564
4073,16947,-17.932000,0.00039461,167.811702,0.355809591
4078,16942,-17.932000,0.00039562,100.3033341,2.817808838
4083,16937,-17.932000,0.000397812,172.2492908,1.789355841
4088,16932,-17.932000,0.000401519,318.814419,0.99303798
4093,16927,-17.932000,0.000408805,268.1825712,0.879004067
4098,16922,-17.932000,0.000413149,122.2990713,1.512244865
4103,16917,-17.932000,0.000414411,22.76688217,2.534343308
4108,16912,-17.932000,0.000414709,229.531096,2.836992631
4113,16907,-17.932000,0.000406292,337.3309425,2.544933372
4118,16902,-17.932000,0.000362788,277.4899625,1.632054623
4123,16897,-17.932000,0.000362573,323.2048689,1.562518703
4128,16892,-17.932000,0.000362648,254.4273055,1.578652987
4133,16887,-17.932000,0.000351481,37.4500986,1.875247826
4138,16882,-17.932000,0.000312475,118.1081996,0.836426101
4143,16877,-17.932000,0.000285214,203.4031128,1.565660336
4148,16872,-17.932000,0.000272969,81.14218842,0.990724829
4153,16867,-17.932000,0.000267159,197.3943884,0.82528472
4158,16862,-17.932000,0.000266666,62.49077275,1.118733955
4163,16857,-17.932000,0.000266647,251.3168511,2.958966049
4168,16852,-17.932000,0.000270154,290.3743997,2.260060639
4173,16847,-17.932000,0.000277163,54.18381538,1.337969978
4178,16842,-17.932000,0.000298998,248.3389257,2.537334201
4183,16837,-17.932000,0.000333818,249.9005408,1.504273147
4188,16832,-17.932000,0.000366951,151.9365111,1.655614991
4193,16827,-17.932000,0.000375435,107.7021853,2.228276641
4198,16822,-17.932000,0.000371614,52.45602673,0.817255457
4203,16817,-17.932000,0.000362361,169.8536028,1.159047938
4208,16812,-17.932000,0.0003441,108.6510586,2.260831024
4213,16807,-17.932000,0.000333491,227.0122614,1.480413105
4218,16802,-17.932000,0.000321929,19.6504389,1.995538278
4223,16797,-17.932000,0.000315316,5.258359987,2.705611339
4228,16792,-17.932000,0.000312616,328.1683371,1.002873206
4233,16787,-17.932000,0.000311823,111.0274067,0.886711937
4238,16782,-17.932000,0.000311659,160.7250806,1.854303274
4243,16777,-17.932000,0.000311998,141.0266615,0.547437588
4248,16772,-17.932000,0.000319237,85.95361596,0.636441212
4253,16767,-17.932000,0.000334938,328.2383048,2.419058015
4258,16762,-17.932000,0.000358496,255.3066118,0.326156215
4263,16757,-17.932000,0.000371035,47.07611844,2.031936317
4268,16752,-17.932000,0.000375205,266.4181415,0.584653787
4273,16747,-17.932000,0.000377606,303.3598975,1.11536875
4278,16742,-17.932000,0.000379732,3.399593113,1.619153259
4283,16737,-17.932000,0.000380693,321.0616146,0.753415263
4288,16732,-17.932000,0.000380831,242.5152763,2.15744937
4293,16727,-17.932000,0.000380746,316.9734766,0.963492607
4298,16722,-17.932000,0.000380395,201.1918975,0.112915587
4303,16717,-17.932000,0.000379684,270.9763436,2.435583686
4308,16712,-17.932000,0.000377381,70.82863451,0.135931378
4313,16707,-17.932000,0.000372819,344.2902146,0.892573442
4318,16702,-17.932000,0.000370333,7.726405703,0.911752528
4323,16697,-17.932000,0.000368735,30.95489334,1.609155339
4328,16692,-17.932000,0.000365378,202.6834498,0.360597456
4333,16687,-17.932000,0.000361638,10.12352633,2.385800498
4338,16682,-17.932000,0.000359168,211.5260894,1.507652266
4343,16677,-17.932000,0.00035859,314.0189829,0.683955464
4348,16672,-17.932000,0.000358282,323.969793,2.493846038
4353,16667,-17.932000,0.000358028,215.9806694,0.340330081
4358,16662,-17.932000,0.000357852,326.7744125,2.997974822
4363,16657,-17.932000,0.000359813,265.9555094,2.27490698
4368,16652,-17.932000,0.000366524,247.9412712,1.555379646
4373,16647,-17.932000,0.000374735,271.8917472,1.429874241
4378,16642,-17.932000,0.000382368,284.2082608,0.81752448
4383,16637,-17.932000,0.000389759,292.4236113,2.889487376
4388,16632,-17.932000,0.000392663,235.7791511,0.958340471
4393,16627,-17.932000,0.000393075,199.3760004,1.358856846
4398,16622,-17.932000,0.000393365,184.3979807,1.599655023
4403,16617,-17.932000,0.000393614,190.4854184,2.350140062
4408,16612,-17.932000,0.000393937,0.377068282,1.237005746
4413,16607,-17.932000,0.000394324,114.2943197,2.729388049
4418,16602,-17.932000,0.000394704,136.3550416,0.361953099
4423,16597,-17.932000,0.000395079,317.6832282,2.617399622
4428,16592,-17.932000,0.000395502,346.8114011,1.954164621
4433,16587,-17.932000,0.000396048,92.07198881,1.294487071
4438,16582,-17.932000,0.00039656,326.2051057,0.411489258
4443,16577,-17.932000,0.000396942,134.0317648,0.055252463
4448,16572,-17.932000,0.000397196,143.853787,1.097215886
4453,16567,-17.932000,0.000397238,323.191271,0.051926648
4458,16562,-17.932000,0.000395013,337.5470329,1.414330384
4463,16557,-17.932000,0.000387474,329.2334359,0.394977773
4468,16552,-17.932000,0.000378146,65.685118,2.53455863
4473,16547,-17.932000,0.000370709,52.50826188,2.87221978
4478,16542,-17.932000,0.000368986,309.3181977,0.588391279
4483,16537,-17.932000,0.000369278,156.7263932,2.21322535
4488,16532,-17.932000,0.000370392,350.7027691,0.166763976
4493,16527,-17.932000,0.000370958,302.7372565,1.543481351
4498,16522,-17.932000,0.000373332,141.9235693,0.35635455
4503,16517,-17.932000,0.000375089,91.1603403,1.927955295
4508,16512,-17.932000,0.000379855,161.2153916,0.487977471
4513,16507,-17.932000,0.000388984,146.254103,0.185016317
4518,16502,-17.932000,0.000400733,322.2098228,1.675510497
4523,16497,-17.932000,0.000408232,91.47896132,0.433133954
4528,16492,-17.932000,0.000410496,90.08486738,1.1048454
4533,16487,-17.932000,0.000411353,251.8009491,0.603575325
4538,16482,-17.932000,0.000411529,173.1156363,0.000540732
4543,16477,-17.932000,0.000412263,37.84677151,2.430001939
